Symbol,Price,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Time
STX,50.27,Put,50.00,09/18/20,197,5.85,6.28,6.70,6.45,1572,147,10.69,46.62%,03/05/20
OPK,2.06,Call,2.00,03/27/20,22,0.50,0.55,0.60,0.60,1180,113,10.44,292.25%,03/05/20
SPLK,141.45,Call,148.00,03/06/20,1,0.15,0.28,0.40,0.25,1380,133,10.38,68.04%,"16:13 ET"
EBAY,37.22,Put,36.00,05/15/20,71,1.77,1.91,2.04,1.90,3927,381,10.31,39.06%,03/05/20
XOM,50.11,Put,42.50,03/20/20,15,0.45,0.46,0.48,0.48,7034,682,10.31,74.40%,03/05/20
EPD,23.67,Call,25.00,03/13/20,8,0.20,0.38,0.55,0.25,1165,115,10.13,50.66%,03/05/20
LB,23.31,Put,25.00,04/17/20,43,3.00,3.05,3.10,3.10,1744,173,10.08,66.14%,03/05/20
BAC,26.78,Put,25.50,03/13/20,8,0.51,0.54,0.56,0.62,3366,336,10.02,74.65%,03/05/20
OPK,2.06,Call,3.00,03/20/20,15,0.25,0.28,0.30,0.30,2618,264,9.92,336.15%,03/05/20
GM,30.1,Put,18.00,06/19/20,106,0.17,0.25,0.32,0.22,3181,323,9.85,63.35%,03/05/20
IGT,8.58,Put,8.00,04/17/20,43,0.60,0.68,0.75,0.65,1245,128,9.73,81.13%,03/05/20
HAL,14.74,Put,13.00,10/16/20,225,1.48,1.51,1.54,1.53,1043,118,8.84,54.73%,03/05/20
STNG,16.54,Put,15.00,07/17/20,134,2.20,2.58,2.95,2.86,1316,150,8.77,96.53%,03/05/20
BCS,6.89,Put,6.00,06/19/20,106,0.20,0.28,0.35,0.30,1500,171,8.77,47.92%,03/05/20
TWTR,34.97,Put,32.00,03/13/20,8,0.37,0.41,0.45,0.40,2348,272,8.63,71.87%,03/05/20
MGM,20.6,Put,21.00,03/06/20,1,0.80,0.86,0.92,0.80,2030,237,8.57,133.27%,03/05/20
DIS,113.98,Call,113.00,03/06/20,1,1.79,2.05,2.32,2.09,1894,224,8.46,65.33%,03/05/20
OPK,2.06,Call,2.00,03/13/20,8,0.40,0.43,0.45,0.40,5873,711,8.26,310.44%,03/05/20
KHC,26.65,Call,27.00,03/06/20,1,0.11,0.15,0.18,0.15,7978,968,8.24,52.11%,03/05/20
GM,30.1,Call,30.50,03/06/20,1,0.00,0.14,0.28,0.20,1158,141,8.21,57.73%,03/05/20
CCL,27.87,Put,28.00,03/20/20,15,2.25,2.35,2.45,2.40,2494,312,7.99,103.96%,03/05/20
KSS,34.14,Call,37.50,03/20/20,15,0.50,0.55,0.60,0.55,1450,182,7.97,59.81%,03/05/20
LULU,221.19,Put,195.00,04/17/20,43,7.75,8.18,8.60,8.75,929,117,7.94,67.58%,03/05/20
MRVL,24.93,Call,25.50,03/06/20,1,0.03,0.1,0.17,0.12,2386,302,7.9,62.52%,03/05/20
ENDP,4.99,Call,6.00,03/20/20,15,0.30,0.4,0.50,0.35,3819,508,7.52,169.65%,03/05/20
BABA,211.46,Put,55.00,01/15/21,316,0.12,0.16,0.20,0.11,2213,297,7.45,58.28%,03/05/20
AAL,16.04,Call,17.50,03/06/20,1,0.08,0.1,0.11,0.11,6661,896,7.43,160.85%,03/05/20
SPLK,141.45,Put,125.00,04/17/20,43,3.50,4.1,4.70,4.50,853,115,7.42,59.78%,"16:12 ET"
LYFT,37.08,Put,35.00,04/09/20,35,2.15,2.22,2.29,2.29,934,126,7.41,73.12%,03/05/20
TLRY,11.2,Call,12.50,03/13/20,8,0.16,0.3,0.44,0.35,1046,142,7.37,120.95%,03/05/20
VIRT,23.37,Call,25.00,04/17/20,43,1.00,1.13,1.25,1.15,1266,175,7.23,55.54%,03/05/20
BAC,26.78,Call,27.00,03/13/20,8,0.81,0.83,0.84,0.83,3631,503,7.22,58.69%,03/05/20
SBUX,76.19,Call,80.00,05/15/20,71,3.35,3.48,3.60,3.40,2238,312,7.17,36.36%,03/05/20
PBR,11.74,Call,12.50,04/03/20,29,0.34,0.39,0.44,0.37,934,131,7.13,49.56%,03/05/20
KR,33.47,Call,33.50,03/13/20,8,0.35,0.88,1.40,1.26,714,101,7.07,64.21%,03/05/20
ZNGA,7.23,Call,7.50,03/20/20,15,0.17,0.2,0.22,0.21,2894,410,7.06,54.71%,03/05/20
IBM,129.55,Call,133.00,03/06/20,1,0.07,0.19,0.30,0.31,2906,412,7.05,51.50%,03/05/20
MPC,41.21,Call,45.00,01/15/21,316,4.50,4.75,5.00,4.55,1031,147,7.01,38.04%,03/05/20
DIS,113.98,Put,95.00,07/17/20,134,3.15,3.28,3.40,3.50,720,103,6.99,41.91%,03/05/20
CCL,27.87,Put,28.50,03/20/20,15,2.20,2.5,2.80,2.75,1166,170,6.86,106.94%,03/05/20
NFLX,372.78,Call,410.00,03/13/20,8,1.33,1.64,1.95,1.55,8840,1289,6.86,51.72%,03/05/20
PEP,138.1,Call,142.00,03/06/20,1,0.12,0.16,0.20,0.16,1807,264,6.84,42.68%,03/05/20
FB,185.17,Call,187.50,03/06/20,1,1.00,1.1,1.20,1.25,5126,753,6.81,57.07%,03/05/20
ENPH,56.69,Put,57.50,03/20/20,15,4.60,4.8,5.00,5.00,2087,307,6.8,99.89%,03/05/20
CCL,27.87,Put,22.50,04/17/20,43,1.80,1.88,1.95,1.80,4819,710,6.79,115.15%,03/05/20
BC,49.79,Put,45.00,03/20/20,15,0.80,1,1.20,1.20,1017,151,6.74,78.88%,03/05/20
VIRT,23.37,Call,25.00,03/20/20,15,0.60,0.73,0.85,0.70,1359,202,6.73,69.49%,03/05/20
XOM,50.11,Call,51.50,03/13/20,8,0.90,1.12,1.34,0.96,1578,236,6.69,51.70%,03/05/20
AAL,16.04,Call,17.00,03/06/20,1,0.17,0.21,0.24,0.17,2276,343,6.64,148.86%,03/05/20
BAC,26.78,Put,24.00,03/13/20,8,0.26,0.28,0.29,0.31,2320,350,6.63,82.45%,03/05/20
PBR,11.74,Call,12.00,03/20/20,15,0.29,0.47,0.65,0.41,706,107,6.6,54.43%,03/05/20
C,63.49,Call,63.00,03/06/20,1,0.71,1.36,2.00,1.40,789,120,6.58,86.08%,03/05/20
AMZN,1924.03,Call,1940.00,03/06/20,1,10.00,11.7,13.40,10.21,2474,381,6.49,42.10%,03/05/20
BA,260.37,Call,275.00,03/06/20,1,1.01,1.17,1.32,1.20,4537,699,6.49,103.84%,03/05/20
DIS,113.98,Put,107.00,03/13/20,8,1.34,1.43,1.51,1.40,1399,219,6.39,60.70%,03/05/20
AIG,40.65,Put,40.00,03/06/20,1,0.23,0.42,0.60,0.45,1560,245,6.37,86.71%,03/05/20
ATVI,61.52,Call,65.00,03/13/20,8,0.46,0.58,0.69,0.40,3266,513,6.37,41.61%,03/05/20
CGC,16.8,Put,10.00,04/17/20,43,0.15,0.19,0.22,0.16,25074,3971,6.31,106.09%,03/05/20
AAL,16.04,Call,19.00,03/13/20,8,0.11,0.28,0.45,0.24,2443,389,6.28,113.32%,03/05/20
CCL,27.87,Put,28.00,03/13/20,8,1.80,1.88,1.95,1.90,1020,163,6.26,111.62%,03/05/20
CGC,16.8,Put,12.50,04/17/20,43,0.46,0.48,0.50,0.49,23107,3711,6.23,97.32%,03/05/20
ZM,125,Call,126.00,03/06/20,1,2.40,2.9,3.40,3.30,1326,214,6.2,144.14%,03/05/20
AA,11.89,Put,12.00,03/06/20,1,0.30,0.63,0.95,0.30,666,108,6.17,96.76%,03/05/20
DIS,113.98,Call,116.00,03/13/20,8,2.26,2.43,2.60,2.28,862,140,6.16,46.73%,03/05/20
TSLA,724.54,Call,735.00,03/06/20,1,8.50,8.75,9.00,8.75,3421,570,6,87.42%,03/05/20
HAL,14.74,Call,16.00,03/20/20,15,0.41,0.44,0.46,0.43,7040,1194,5.9,74.43%,03/05/20
GE,10.08,Put,10.00,03/13/20,8,0.40,0.42,0.43,0.43,13771,2351,5.86,79.41%,03/05/20
GILD,76.13,Call,78.50,03/13/20,8,1.34,1.54,1.73,1.26,603,104,5.8,49.06%,03/05/20
WFC,38.9,Put,37.50,05/15/20,71,2.11,2.34,2.58,2.32,1500,260,5.77,45.03%,03/05/20
FB,185.17,Call,185.00,04/17/20,43,10.20,10.5,10.80,10.40,1724,301,5.73,40.09%,03/05/20
BA,260.37,Call,282.50,03/06/20,1,0.49,0.54,0.60,0.52,2028,354,5.73,108.41%,03/05/20
SLB,25.83,Call,24.00,03/06/20,1,1.79,1.9,2.00,1.76,863,151,5.72,0.00%,03/05/20
BA,260.37,Put,255.00,03/06/20,1,3.55,3.78,4.00,3.60,1842,323,5.7,109.75%,03/05/20
COST,315.76,Call,307.50,03/13/20,8,15.45,15.98,16.50,16.00,632,112,5.64,61.59%,03/05/20
GM,30.1,Call,29.50,03/06/20,1,0.76,0.85,0.93,0.89,1404,251,5.59,86.25%,03/05/20
CSCO,39.57,Call,40.50,03/06/20,1,0.11,0.15,0.18,0.14,3241,583,5.56,55.46%,03/05/20
SLB,25.83,Put,21.50,03/20/20,15,0.24,0.26,0.27,0.30,774,140,5.53,85.41%,03/05/20
AAL,16.04,Put,6.00,08/21/20,169,0.39,0.45,0.50,0.47,658,120,5.48,124.83%,03/05/20
MIC,39.88,Call,40.00,03/20/20,15,1.05,1.25,1.45,1.30,667,122,5.47,41.72%,03/05/20
GLW,24.6,Put,24.00,03/06/20,1,0.11,0.18,0.25,0.15,797,147,5.42,74.24%,03/05/20
MS,42.59,Call,52.50,05/15/20,71,0.25,0.32,0.38,0.30,1148,212,5.42,34.80%,03/05/20
WY,26.96,Call,27.00,04/17/20,43,1.15,1.33,1.50,1.20,3999,741,5.4,32.40%,03/05/20
BAC,26.78,Put,26.50,03/13/20,8,0.79,0.82,0.84,0.85,2237,415,5.39,62.82%,03/05/20
JNPR,21.59,Put,22.00,03/06/20,1,0.45,0.87,1.29,0.45,1127,210,5.37,38.27%,03/05/20
DGX,115.68,Call,125.00,03/20/20,15,1.50,1.65,1.80,1.65,826,154,5.36,51.03%,03/05/20
PG,121.63,Put,110.00,03/13/20,8,0.49,0.7,0.90,0.78,610,114,5.35,63.33%,03/05/20
CCL,27.87,Put,27.50,03/20/20,15,2.10,2.23,2.35,2.05,1365,256,5.33,100.18%,03/05/20
MRVL,24.93,Call,27.00,03/13/20,8,0.00,0.14,0.27,0.19,2318,435,5.33,55.60%,03/05/20
PANW,181.05,Put,160.00,04/17/20,43,2.74,3.2,3.65,3.05,606,115,5.27,44.79%,03/05/20
NEPT,2.01,Call,2.00,01/15/21,316,0.55,0.6,0.65,0.60,10396,1984,5.24,80.49%,03/05/20
AAL,16.04,Put,11.00,03/20/20,15,0.28,0.32,0.35,0.33,572,110,5.2,172.86%,03/05/20
JD,44.62,Call,49.00,04/17/20,43,1.24,1.29,1.34,1.28,1665,321,5.19,46.00%,03/05/20
CCL,27.87,Put,25.50,03/06/20,1,0.25,0.28,0.30,0.30,558,108,5.17,198.19%,03/05/20
IBM,129.55,Call,139.00,03/20/20,15,0.70,0.9,1.09,0.76,2566,497,5.16,34.12%,03/05/20
TWO,14.01,Call,14.00,09/18/20,197,0.30,0.85,1.40,0.45,597,116,5.15,9.37%,03/05/20
AMZN,1924.03,Put,1930.00,03/06/20,1,17.00,18.75,20.50,18.90,2596,505,5.14,39.22%,03/05/20
UNP,154.96,Call,155.00,03/06/20,1,1.38,1.7,2.02,2.02,566,111,5.1,62.94%,03/05/20
CMCSA,40.77,Put,40.50,03/20/20,15,1.32,1.5,1.67,1.40,654,129,5.07,47.00%,03/05/20
AAL,16.04,Put,13.00,03/20/20,15,0.57,0.6,0.63,0.61,3445,679,5.07,147.75%,03/05/20
ZM,125,Put,110.00,03/13/20,8,2.20,2.35,2.50,2.30,559,111,5.04,109.14%,03/05/20
VNOM,17,Call,18.00,03/20/20,15,0.35,0.45,0.55,0.35,1412,281,5.02,52.47%,03/05/20
ZM,125,Call,140.00,03/13/20,8,2.30,2.65,3.00,2.75,817,169,4.83,104.14%,03/05/20
JPM,113.97,Call,114.00,03/20/20,15,4.50,4.93,5.35,4.70,753,157,4.8,50.79%,03/05/20
C,63.49,Call,64.50,03/06/20,1,0.30,0.52,0.73,0.49,1483,309,4.8,67.80%,03/05/20
BYND,95.87,Put,98.00,03/13/20,8,4.95,5.35,5.75,5.65,508,106,4.79,79.09%,03/05/20
NVDA,273.29,Put,265.00,09/18/20,197,32.15,32.38,32.60,30.85,850,178,4.78,45.87%,03/05/20
CSX,68.96,Put,60.00,03/20/20,15,0.61,0.71,0.80,0.70,1038,217,4.78,67.43%,03/05/20
PINS,18.94,Call,19.00,03/06/20,1,0.30,0.35,0.40,0.30,1487,313,4.75,83.00%,03/05/20
NIO,3.72,Call,3.50,03/13/20,8,0.33,0.41,0.49,0.39,2782,590,4.72,124.45%,03/05/20
ADSK,184.04,Call,205.00,03/13/20,8,1.03,1.12,1.21,1.30,1431,304,4.71,66.00%,03/05/20
FSLR,45.47,Call,51.00,03/20/20,15,0.44,0.57,0.69,0.42,591,127,4.65,54.69%,03/05/20
CCL,27.87,Put,29.50,03/13/20,8,2.30,2.58,2.85,2.65,572,124,4.61,101.67%,03/05/20
WORK,28.39,Call,33.00,03/06/20,1,0.00,0.03,0.05,0.10,563,123,4.58,196.35%,03/05/20
GE,10.08,Call,10.50,03/13/20,8,0.24,0.24,0.24,0.24,3965,865,4.58,68.41%,03/05/20
JPM,113.97,Put,113.00,03/06/20,1,0.40,1.31,2.22,0.93,1270,278,4.57,57.49%,03/05/20
CCL,27.87,Put,29.50,03/20/20,15,2.60,2.95,3.30,3.10,664,146,4.55,95.09%,03/05/20
AMC,4.92,Put,3.00,04/17/20,43,0.25,0.33,0.40,0.36,1079,239,4.51,202.64%,03/05/20
UAL,51.59,Put,32.00,03/13/20,8,0.20,0.34,0.48,0.37,718,161,4.46,214.45%,03/05/20
JPM,113.97,Call,116.00,03/06/20,1,0.10,0.37,0.63,0.55,1391,313,4.44,55.12%,03/05/20
BP,32.6,Put,31.00,10/16/20,225,2.50,2.64,2.77,2.56,1314,297,4.42,34.66%,03/05/20
KGC,5.73,Call,5.50,03/06/20,1,0.23,0.26,0.28,0.24,1754,397,4.42,63.51%,03/05/20
COST,315.76,Call,405.00,03/20/20,15,0.23,0.24,0.24,0.24,1817,412,4.41,57.24%,03/05/20
EPD,23.67,Put,22.50,03/20/20,15,0.55,0.63,0.70,0.60,537,122,4.4,58.53%,03/05/20
DIS,113.98,Call,119.00,03/13/20,8,1.21,1.39,1.57,1.21,775,178,4.35,44.80%,03/05/20
CPB,53.1,Call,53.50,03/06/20,1,0.00,0.23,0.45,0.30,851,196,4.34,42.45%,03/05/20
WEN,19.27,Call,22.00,04/17/20,43,0.25,0.3,0.35,0.30,523,121,4.32,42.33%,03/05/20
MRVL,24.93,Call,25.50,03/20/20,15,0.72,0.83,0.94,0.79,1111,258,4.31,51.21%,03/05/20
PENN,22.85,Call,24.00,03/20/20,15,1.20,1.28,1.35,1.30,551,128,4.3,95.80%,03/05/20
WDC,57.71,Call,58.00,03/06/20,1,0.49,0.72,0.95,0.77,625,147,4.25,75.04%,03/05/20
FNKO,7.24,Put,5.00,03/20/20,15,0.15,0.18,0.20,0.20,939,224,4.19,188.43%,03/05/20
ALGN,230.69,Put,180.00,04/17/20,43,1.55,2.73,3.90,3.40,501,120,4.18,67.76%,03/05/20
GNMK,5.63,Call,7.50,03/20/20,15,0.30,0.5,0.70,0.35,1180,282,4.18,195.41%,03/05/20
HP,31.78,Call,35.00,03/20/20,15,0.70,0.83,0.95,0.80,509,122,4.17,74.45%,03/05/20
TSLA,724.54,Put,730.00,03/06/20,1,14.15,15.58,17.00,15.55,4768,1149,4.15,83.31%,03/05/20
DIS,113.98,Put,105.00,03/13/20,8,1.12,1.16,1.20,1.21,5711,1380,4.14,66.47%,03/05/20
HES,54.48,Call,60.00,04/17/20,43,2.25,2.29,2.33,2.09,548,133,4.12,54.52%,03/05/20
BUD,55.57,Call,56.00,03/20/20,15,1.78,1.94,2.11,1.83,597,145,4.12,44.82%,03/05/20
UBER,32.21,Call,33.50,03/13/20,8,0.85,0.91,0.96,0.86,683,166,4.11,72.61%,03/05/20
GILD,76.13,Call,77.00,03/13/20,8,1.69,1.92,2.15,1.95,978,238,4.11,51.94%,03/05/20
BA,260.37,Put,180.00,09/18/20,197,6.10,6.68,7.25,6.50,610,149,4.09,50.85%,03/05/20
AMBC,18.77,Put,17.50,04/17/20,43,0.70,0.77,0.85,0.75,588,144,4.08,52.43%,03/05/20
VIAC,21.48,Put,23.00,04/17/20,43,2.49,2.72,2.94,2.40,866,213,4.07,51.04%,03/05/20
HES,54.48,Call,60.00,01/15/21,316,6.50,6.95,7.40,7.10,979,242,4.05,44.26%,03/05/20
HSBC,32.73,Put,26.00,06/19/20,106,0.56,0.72,0.88,0.70,3518,868,4.05,46.97%,03/05/20
NVAX,12.87,Call,13.00,03/06/20,1,0.50,0.6,0.70,0.65,693,173,4.01,264.14%,03/05/20
MPC,41.21,Call,50.00,07/17/20,134,1.86,2.14,2.42,2.00,571,143,3.99,47.43%,03/05/20
NFLX,372.78,Put,390.00,03/06/20,1,16.15,17.25,18.35,16.90,841,211,3.99,0.00%,03/05/20
MDT,100.18,Call,100.00,03/20/20,15,3.35,3.53,3.70,3.35,558,142,3.93,39.88%,03/05/20
BABA,211.46,Call,255.00,07/17/20,134,3.40,3.6,3.80,3.70,982,250,3.93,30.56%,03/05/20
DVN,15.95,Put,15.00,03/20/20,15,0.84,0.87,0.90,0.93,710,181,3.92,108.65%,03/05/20
SDC,8.25,Put,8.00,03/13/20,8,0.45,0.53,0.60,0.55,617,158,3.91,139.65%,03/05/20
AMZN,1924.03,Put,1925.00,03/06/20,1,15.85,17.95,20.05,17.80,1033,264,3.91,43.18%,03/05/20
CLVS,8.3,Put,8.50,03/20/20,15,0.95,1.05,1.15,1.00,1103,285,3.87,132.84%,03/05/20
MS,42.59,Put,43.00,03/06/20,1,0.68,0.81,0.93,1.04,711,185,3.84,91.75%,03/05/20
MRVL,24.93,Call,26.00,04/17/20,43,1.13,1.23,1.34,1.27,861,224,3.84,49.82%,03/05/20
AMZN,1924.03,Put,1935.00,03/06/20,1,19.60,21.9,24.20,22.00,889,232,3.83,39.64%,03/05/20
PINS,18.94,Put,18.50,03/06/20,1,0.10,0.18,0.25,0.25,1117,292,3.83,111.39%,03/05/20
AAL,16.04,Put,15.00,03/20/20,15,1.13,1.13,1.14,1.15,2708,722,3.75,129.61%,03/05/20
ON,17.83,Put,18.00,10/16/20,225,2.60,2.68,2.75,2.65,1527,408,3.74,47.75%,03/05/20
MGM,20.6,Put,18.00,03/20/20,15,0.79,0.88,0.96,0.84,764,205,3.73,119.78%,03/05/20
SNAP,13.85,Call,14.50,03/13/20,8,0.30,0.33,0.36,0.31,1910,514,3.72,68.85%,03/05/20
COST,315.76,Call,325.00,03/06/20,1,3.65,4.05,4.45,4.10,3183,855,3.72,117.63%,03/05/20
SDC,8.25,Put,8.50,03/06/20,1,0.30,0.43,0.55,0.50,556,150,3.71,206.86%,03/05/20
TSLA,724.54,Put,725.00,03/06/20,1,13.10,14.55,16.00,14.00,4906,1323,3.71,91.09%,03/05/20
DIS,113.98,Put,113.00,03/06/20,1,0.68,0.94,1.20,1.00,9700,2635,3.68,60.73%,03/05/20
BYD,22.45,Put,21.00,03/20/20,15,0.85,0.9,0.95,0.85,929,254,3.66,83.66%,03/05/20
TSLA,724.54,Put,735.00,03/06/20,1,17.90,20.2,22.50,19.20,4166,1141,3.65,87.57%,03/05/20
T,37.18,Call,35.00,12/18/20,288,3.65,3.85,4.05,3.65,506,139,3.64,16.48%,03/05/20
GOLD,21.16,Call,22.00,03/13/20,8,0.42,0.44,0.45,0.43,1986,548,3.62,60.94%,03/05/20
TWTR,34.97,Put,34.50,03/06/20,1,0.24,0.4,0.55,0.30,2944,813,3.62,69.06%,03/05/20
RCL,65.78,Call,80.00,04/17/20,43,2.13,2.4,2.67,2.40,1956,543,3.6,74.70%,03/05/20
DIS,113.98,Call,115.00,03/06/20,1,0.94,1.02,1.09,1.05,2881,800,3.6,62.89%,03/05/20
LLY,140.15,Call,143.00,03/06/20,1,0.14,0.31,0.48,0.35,515,144,3.58,44.28%,03/05/20
SPLK,141.45,Call,150.00,03/06/20,1,0.10,0.18,0.25,0.15,742,207,3.58,72.94%,"16:08 ET"
IRBT,48.04,Call,60.00,04/17/20,43,0.85,0.95,1.05,1.00,1503,423,3.55,64.65%,03/05/20
DAL,45.01,Put,35.00,03/20/20,15,0.45,0.48,0.50,0.49,9940,2807,3.54,105.19%,03/05/20
ZM,125,Call,122.00,03/06/20,1,4.90,5.5,6.10,5.20,876,248,3.53,135.51%,03/05/20
MDT,100.18,Call,105.00,04/17/20,43,2.13,2.33,2.53,1.96,786,223,3.52,27.36%,03/05/20
AXTA,24.01,Put,22.00,04/17/20,43,0.60,0.85,1.10,0.75,506,144,3.51,49.86%,03/05/20
CCL,27.87,Put,27.00,03/13/20,8,1.40,1.53,1.65,1.50,781,224,3.49,117.90%,03/05/20
CAR,24.87,Put,25.00,08/21/20,169,5.10,5.15,5.20,5.10,1523,438,3.48,76.85%,03/05/20
CMCSA,40.77,Call,41.00,03/20/20,15,1.38,1.4,1.43,1.33,582,168,3.46,43.26%,03/05/20
COST,315.76,Call,360.00,03/13/20,8,0.75,0.78,0.80,0.75,674,195,3.46,57.12%,03/05/20
TSLA,724.54,Call,765.00,03/06/20,1,2.00,2.49,2.97,2.25,1864,538,3.46,91.04%,03/05/20
CY,19.18,Put,20.00,03/20/20,15,1.20,1.53,1.85,1.60,1805,525,3.44,72.79%,03/05/20
AMD,48.11,Call,51.00,03/27/20,22,2.28,2.34,2.39,2.27,1032,301,3.43,72.46%,03/05/20
MGM,20.6,Put,21.00,03/20/20,15,1.87,1.96,2.05,1.94,1195,349,3.42,103.66%,03/05/20
ROKU,106.44,Put,107.00,03/06/20,1,1.47,2.15,2.82,2.42,2098,613,3.42,95.63%,03/05/20
WYNN,95.58,Put,90.00,03/13/20,8,3.10,3.3,3.50,3.20,1231,362,3.4,101.61%,03/05/20
AMC,4.92,Put,5.00,03/06/20,1,0.30,0.35,0.40,0.30,1199,354,3.39,249.43%,03/05/20
BABA,211.46,Put,160.00,05/15/20,71,1.38,1.46,1.55,1.40,581,172,3.38,46.06%,03/05/20
UBER,32.21,Call,32.00,03/06/20,1,0.79,0.86,0.92,0.80,1284,380,3.38,102.81%,03/05/20
AMD,48.11,Call,51.00,04/03/20,29,2.65,2.73,2.81,2.62,827,246,3.36,69.63%,03/05/20
AAL,16.04,Put,14.00,03/20/20,15,0.83,0.88,0.93,0.89,1131,338,3.35,142.71%,03/05/20
HTZ,9.77,Put,10.50,03/06/20,1,0.00,0.73,1.45,0.80,602,180,3.34,144.97%,03/05/20
WFC,38.9,Call,40.00,03/06/20,1,0.08,0.13,0.17,0.14,961,289,3.33,62.22%,03/05/20
BAC,26.78,Put,26.00,03/13/20,8,0.66,0.68,0.70,0.66,1935,583,3.32,64.56%,03/05/20
OKTA,129.05,Call,145.00,03/06/20,1,0.20,0.33,0.45,0.30,811,245,3.31,147.15%,03/05/20
TSLA,724.54,Put,720.00,03/06/20,1,11.75,12.13,12.50,12.10,3838,1162,3.3,94.62%,03/05/20
PFE,35.46,Put,35.50,03/13/20,8,0.80,0.87,0.94,0.90,740,225,3.29,42.29%,03/05/20
UAL,51.59,Put,52.50,03/06/20,1,1.75,2.2,2.65,2.20,518,158,3.28,157.20%,03/05/20
CLR,17.49,Call,18.00,03/20/20,15,1.00,1.1,1.20,1.10,564,172,3.28,93.16%,03/05/20
TSLA,724.54,Call,725.00,03/06/20,1,12.00,12.7,13.40,13.40,2931,900,3.26,89.96%,03/05/20
JNJ,142.01,Put,140.00,03/06/20,1,0.51,0.83,1.14,0.67,1061,326,3.25,49.66%,03/05/20
KR,33.47,Call,33.50,03/20/20,15,0.50,1.01,1.51,1.45,566,175,3.23,53.74%,03/05/20
NFLX,372.78,Call,387.50,03/06/20,1,0.60,0.7,0.80,0.60,2212,685,3.23,59.26%,03/05/20
SPCE,24.09,Call,23.00,03/06/20,1,1.40,1.5,1.60,1.50,2940,916,3.21,171.92%,03/05/20
CCL,27.87,Put,26.50,03/06/20,1,0.40,0.5,0.60,0.45,605,189,3.2,174.13%,03/05/20
RCL,65.78,Call,70.00,03/20/20,15,3.00,3.3,3.60,3.35,617,193,3.2,94.40%,03/05/20
OPK,2.06,Call,1.50,03/13/20,8,0.60,0.7,0.80,0.61,800,251,3.19,219.85%,03/05/20
IRM,32.12,Put,32.50,07/17/20,134,2.90,3.1,3.30,3.10,1166,365,3.19,38.63%,03/05/20
GOOGL,1314.76,Put,1300.00,03/13/20,8,30.50,33.1,35.70,33.00,884,279,3.17,52.01%,03/05/20
HSBC,32.73,Put,28.00,09/18/20,197,1.07,1.16,1.24,1.06,933,294,3.17,32.74%,03/05/20
