Symbol,Price,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Time
ALLY,29.4,Call,36.00,03/20/20,29,0.25,0.28,0.30,0.30,1338,225,5.95,59.15%,02/20/20
VIAC,29.29,Put,27.50,06/19/20,120,1.52,1.6,1.68,1.65,1310,221,5.93,38.89%,02/20/20
NEPT,1.85,Call,2.00,03/20/20,29,0.15,0.18,0.20,0.15,1554,263,5.91,100.02%,02/20/20
ROKU,124.08,Call,125.00,02/28/20,8,3.90,3.97,4.05,4.00,2194,372,5.9,60.12%,02/20/20
ROKU,124.08,Put,115.00,02/21/20,1,0.11,0.13,0.14,0.11,14697,2528,5.81,87.49%,02/20/20
PTON,26.98,Call,26.00,02/28/20,8,1.40,1.63,1.85,1.55,835,144,5.8,62.38%,02/20/20
PAAS,24.91,Call,28.00,04/17/20,57,0.50,0.55,0.60,0.60,1050,181,5.8,40.80%,02/20/20
SPCE,37.26,Put,26.00,02/28/20,8,1.25,1.43,1.60,1.40,2117,368,5.75,283.80%,02/20/20
SQ,85.7,Call,86.00,02/21/20,1,0.86,0.92,0.98,0.85,10588,1840,5.75,55.27%,02/20/20
FDX,164.91,Call,167.50,02/28/20,8,1.57,1.61,1.65,1.67,1419,247,5.74,27.99%,02/20/20
FIT,6.44,Put,6.00,02/28/20,8,0.17,0.17,0.17,0.17,4200,732,5.74,94.69%,02/20/20
TWLO,126.71,Call,126.00,02/21/20,1,1.42,1.49,1.56,1.55,2672,466,5.73,43.83%,02/20/20
MS,53.75,Put,65.00,01/15/21,330,12.50,12.75,13.00,11.40,782,139,5.63,21.28%,02/20/20
SPCE,37.26,Call,39.00,04/17/20,57,7.50,8,8.50,7.60,741,132,5.61,141.56%,02/20/20
SPCE,37.26,Call,35.50,02/28/20,8,6.00,6.55,7.10,6.30,959,171,5.61,251.26%,02/20/20
ROKU,124.08,Call,122.00,02/28/20,8,5.45,5.58,5.70,5.90,610,109,5.6,65.51%,02/20/20
FIT,6.44,Put,5.50,02/28/20,8,0.12,0.15,0.17,0.14,1351,243,5.56,133.17%,02/20/20
SPCE,37.26,Call,39.00,02/28/20,8,4.80,5.3,5.80,4.80,1725,313,5.51,251.07%,02/20/20
TSLA,899.41,Call,895.00,02/21/20,1,11.60,12.05,12.50,12.00,5083,922,5.51,51.28%,02/20/20
SPCE,37.26,Call,41.00,02/28/20,8,4.00,4.4,4.80,5.10,1756,319,5.5,296.88%,02/20/20
SPCE,37.26,Call,55.00,02/28/20,8,1.40,2.18,2.95,2.00,1947,355,5.48,295.56%,02/20/20
TSLA,899.41,Call,890.00,02/21/20,1,14.75,15.38,16.00,14.75,8881,1639,5.42,49.58%,02/20/20
SNPS,155.08,Call,155.00,02/21/20,1,1.05,1.18,1.30,1.40,1926,359,5.36,41.87%,02/20/20
ENDP,6.11,Call,4.00,03/20/20,29,2.15,2.25,2.35,2.25,550,104,5.29,138.57%,02/20/20
SIRI,7.34,Call,7.50,03/13/20,22,0.09,0.1,0.10,0.10,1139,217,5.25,22.67%,02/20/20
TFC,55.31,Call,62.50,09/18/20,211,0.53,0.68,0.83,0.58,787,151,5.21,14.95%,02/20/20
Z,63.63,Call,60.00,03/20/20,29,5.10,5.35,5.60,5.70,1178,227,5.19,50.88%,02/20/20
FL,40.52,Call,40.50,02/21/20,1,0.30,0.35,0.40,0.40,1616,313,5.16,45.97%,02/20/20
AMZN,2153.1,Call,2165.00,02/28/20,8,21.20,21.67,22.15,21.50,802,157,5.11,20.88%,02/20/20
SOHU,10.76,Put,10.00,03/20/20,29,0.45,0.53,0.60,0.50,2045,402,5.09,71.39%,02/20/20
MS,53.75,Call,55.00,03/06/20,15,0.52,0.57,0.61,0.56,991,195,5.08,24.00%,02/20/20
SPCE,37.26,Put,30.00,02/21/20,1,0.25,0.3,0.35,0.30,37438,7418,5.05,333.65%,02/20/20
CLVS,10.77,Call,13.00,03/20/20,29,0.80,0.93,1.05,0.85,685,137,5,131.10%,02/20/20
CLF,7.19,Call,7.00,03/06/20,15,0.40,0.43,0.46,0.49,603,121,4.98,67.05%,02/20/20
TLRY,19.24,Call,22.00,02/28/20,8,0.43,0.46,0.50,0.50,1377,278,4.95,122.56%,02/20/20
NVDA,308.7,Put,310.00,02/21/20,1,3.65,3.72,3.80,3.55,8029,1622,4.95,44.32%,02/20/20
RUN,23.4,Put,21.00,03/20/20,29,0.80,0.88,0.95,0.95,5045,1024,4.93,77.48%,02/20/20
STMP,157.99,Call,140.00,02/21/20,1,16.90,17.6,18.30,18.00,4697,955,4.92,77.46%,02/20/20
RAD,15.2,Call,20.00,03/20/20,29,0.50,0.55,0.60,0.55,957,195,4.91,109.35%,02/20/20
AMAT,66.4,Put,67.50,02/21/20,1,1.18,1.21,1.23,1.07,1987,405,4.91,8.28%,02/20/20
ZM,105.29,Call,107.00,02/21/20,1,0.90,0.98,1.05,1.05,931,190,4.9,80.02%,02/20/20
TLRY,19.24,Call,20.50,02/28/20,8,0.70,0.73,0.75,0.73,1809,370,4.89,107.35%,02/20/20
CSX,80.45,Put,80.00,02/21/20,1,0.17,0.21,0.25,0.16,593,123,4.82,20.29%,02/20/20
ZM,105.29,Call,106.00,02/28/20,8,3.40,3.6,3.80,3.70,593,123,4.82,64.52%,02/20/20
GE,12.53,Put,12.00,04/17/20,57,0.33,0.34,0.35,0.35,2655,557,4.77,30.62%,02/20/20
LRCX,328.49,Call,335.00,02/21/20,1,0.38,0.41,0.44,0.47,4743,997,4.76,35.66%,02/20/20
ABBV,94.23,Call,97.00,03/06/20,15,0.69,0.72,0.75,0.67,684,144,4.75,21.80%,02/20/20
NET,20.3,Call,22.50,03/20/20,29,0.75,0.83,0.90,0.90,2424,511,4.74,74.08%,02/20/20
TSLA,899.41,Put,415.00,02/28/20,8,0.09,0.17,0.25,0.16,583,124,4.7,190.90%,02/20/20
SQ,85.7,Call,87.00,02/28/20,8,3.35,3.43,3.50,3.45,2991,638,4.69,79.48%,02/20/20
AUY,4.43,Put,4.50,04/17/20,57,0.33,0.34,0.34,0.32,1168,251,4.65,41.46%,02/20/20
FSLR,51.1,Call,67.50,03/20/20,29,1.33,1.38,1.43,1.33,1310,284,4.61,97.81%,02/20/20
LL,9.69,Call,9.00,02/28/20,8,1.65,1.8,1.95,1.80,1214,264,4.6,260.19%,02/20/20
SPCE,37.26,Put,33.00,02/21/20,1,0.55,0.7,0.85,0.70,9667,2101,4.6,301.47%,02/20/20
ADI,124.55,Put,123.00,02/21/20,1,0.15,0.2,0.25,0.40,693,151,4.59,38.29%,02/20/20
PLUG,5.51,Call,6.50,03/13/20,22,0.57,0.7,0.83,0.70,669,146,4.58,193.37%,02/20/20
PPL,35.41,Call,36.00,03/20/20,29,0.30,0.32,0.35,0.35,1082,236,4.58,14.41%,02/20/20
PLUG,5.51,Call,6.00,02/28/20,8,0.45,0.47,0.49,0.48,13431,2943,4.56,205.95%,02/20/20
XLNX,89.79,Put,89.00,02/28/20,8,1.04,1.07,1.09,1.05,802,178,4.51,27.02%,02/20/20
ZM,105.29,Call,111.00,02/21/20,1,0.20,0.25,0.30,0.35,621,138,4.5,91.17%,02/20/20
SPCE,37.26,Call,42.00,02/28/20,8,4.00,4.5,5.00,4.20,1989,443,4.49,270.50%,02/20/20
ZM,105.29,Call,108.00,02/21/20,1,0.60,0.7,0.80,0.70,687,155,4.43,77.49%,02/20/20
AXSM,92.59,Call,150.00,06/19/20,120,7.20,7.8,8.40,7.40,1094,247,4.43,99.51%,02/20/20
IQ,24.72,Call,24.50,02/28/20,8,1.29,1.31,1.33,1.35,887,201,4.41,84.78%,02/20/20
NEE,277.03,Put,250.00,06/19/20,120,3.30,3.55,3.80,3.50,743,169,4.4,21.91%,02/20/20
SPCE,37.26,Call,47.00,02/28/20,8,2.45,2.93,3.40,3.00,611,141,4.33,275.68%,02/20/20
NUE,47.85,Call,48.00,02/21/20,1,0.18,0.2,0.21,0.25,701,162,4.33,31.81%,02/20/20
LPSN,32.29,Call,35.00,04/17/20,57,1.05,1.15,1.25,1.20,847,199,4.26,42.89%,02/20/20
ABBV,94.23,Put,94.50,02/21/20,1,0.53,0.58,0.62,0.71,1037,246,4.22,28.81%,02/20/20
GS,232.73,Call,232.50,02/28/20,8,2.83,2.87,2.90,2.85,638,152,4.2,19.52%,02/20/20
TSLA,899.41,Call,905.00,03/20/20,29,73.35,75.07,76.80,76.25,628,150,4.19,77.41%,02/20/20
CSTM,14.2,Call,15.00,03/20/20,29,0.35,0.43,0.50,0.45,1009,241,4.19,47.43%,02/20/20
FSLY,24.59,Put,23.00,02/21/20,1,0.75,0.95,1.15,0.80,1261,301,4.19,294.19%,02/20/20
ZM,105.29,Call,125.00,08/21/20,183,8.60,8.85,9.10,8.70,568,136,4.18,50.77%,02/20/20
SPCE,37.26,Call,38.50,02/28/20,8,4.30,5.35,6.40,5.80,1718,411,4.18,288.01%,02/20/20
LL,9.69,Call,9.00,03/20/20,29,1.70,2.08,2.45,2.00,1179,285,4.14,155.95%,02/20/20
Z,63.63,Call,70.00,03/20/20,29,0.90,0.93,0.95,0.95,735,178,4.13,41.81%,02/20/20
SBUX,88.6,Put,89.50,02/21/20,1,0.96,1.2,1.44,1.00,2042,496,4.12,21.74%,02/20/20
CRWD,63.38,Call,63.00,02/28/20,8,2.15,2.25,2.35,2.35,837,205,4.08,57.38%,02/20/20
PFE,35.85,Call,36.00,09/18/20,211,1.68,1.76,1.83,1.73,570,140,4.07,14.76%,02/20/20
TSLA,899.41,Call,1210.00,02/28/20,8,2.94,3.4,3.85,3.30,582,143,4.07,117.59%,02/20/20
PENN,38.17,Call,39.00,02/21/20,1,0.20,0.23,0.25,0.25,7525,1850,4.07,70.88%,02/20/20
WDC,69.06,Call,80.00,07/17/20,148,2.76,2.84,2.93,2.80,1072,264,4.06,35.86%,02/20/20
CVNA,108.81,Call,120.00,02/21/20,1,0.25,0.35,0.45,0.40,502,124,4.05,144.62%,02/20/20
ZS,65.18,Call,80.00,03/20/20,29,0.85,0.95,1.05,0.95,868,216,4.02,66.41%,02/20/20
SPCE,37.26,Call,36.50,02/28/20,8,5.70,6.4,7.10,6.60,634,158,4.01,287.06%,02/20/20
SPCE,37.26,Call,48.00,02/21/20,1,0.10,0.13,0.15,0.15,1326,331,4.01,300.22%,02/20/20
ROKU,124.08,Call,126.00,02/21/20,1,0.82,1,1.18,0.89,2549,638,4,64.18%,02/20/20
PINS,23.54,Call,23.00,03/06/20,15,1.15,1.2,1.25,1.20,1585,397,3.99,47.49%,02/20/20
MPC,60.26,Call,59.50,02/28/20,8,1.68,1.74,1.80,1.68,1011,254,3.98,35.30%,02/20/20
TSLA,899.41,Put,895.00,02/21/20,1,8.00,8.43,8.85,8.50,2691,677,3.97,56.48%,02/20/20
ROKU,124.08,Call,122.00,02/21/20,1,2.83,2.99,3.15,2.88,994,252,3.94,63.39%,02/20/20
ZM,105.29,Call,107.00,02/28/20,8,3.00,3.25,3.50,3.50,641,163,3.93,68.33%,02/20/20
SQ,85.7,Call,87.50,02/28/20,8,3.20,3.35,3.50,3.25,692,176,3.93,79.65%,02/20/20
FSLR,51.1,Call,61.00,02/28/20,8,2.52,2.62,2.72,2.52,719,183,3.93,190.15%,02/20/20
LULU,263.68,Call,267.50,02/21/20,1,0.27,0.33,0.38,0.28,1314,336,3.91,26.25%,02/20/20
VSLR,12.85,Call,14.00,03/20/20,29,1.20,1.25,1.30,1.30,1100,282,3.9,120.53%,02/20/20
SPCE,37.26,Put,31.00,02/21/20,1,0.30,0.5,0.70,0.40,8668,2224,3.9,322.34%,02/20/20
SPCE,37.26,Call,42.00,02/21/20,1,0.50,0.63,0.75,0.60,11978,3072,3.9,266.99%,02/20/20
STX,54.75,Put,54.50,02/21/20,1,0.21,0.22,0.23,0.26,552,142,3.89,32.69%,02/20/20
IMAX,17.2,Call,17.00,03/20/20,29,0.80,0.88,0.95,0.70,991,255,3.89,30.18%,02/20/20
SPOT,147.86,Call,145.00,02/21/20,1,2.95,3.08,3.20,2.85,1676,431,3.89,8.36%,02/20/20
TTD,311.45,Put,315.00,02/21/20,1,5.50,5.8,6.10,6.10,716,185,3.87,62.59%,02/20/20
TLRY,19.24,Call,20.50,02/21/20,1,0.12,0.15,0.18,0.16,1739,450,3.86,141.49%,02/20/20
ROKU,124.08,Call,125.00,02/21/20,1,1.17,1.36,1.55,1.27,4080,1061,3.85,64.89%,02/20/20
NFLX,386,Put,382.50,02/21/20,1,1.02,1.09,1.15,1.00,1088,283,3.84,29.33%,02/20/20
CVM,17.05,Put,5.00,07/17/20,148,1.10,1.15,1.20,1.10,590,154,3.83,215.56%,02/20/20
GS,232.73,Call,235.00,02/28/20,8,1.65,1.69,1.73,1.67,1518,397,3.82,18.92%,02/20/20
VIAC,29.29,Call,30.00,09/18/20,211,2.50,2.68,2.86,2.80,576,151,3.81,33.44%,02/20/20
WYNN,133.33,Put,131.00,02/21/20,1,0.30,0.32,0.33,0.33,1320,347,3.8,41.17%,02/20/20
DXCM,302.51,Call,300.00,02/21/20,1,4.30,4.9,5.50,5.00,1999,527,3.79,57.18%,02/20/20
MA,344.45,Call,350.00,03/06/20,15,3.60,3.73,3.85,3.75,1145,303,3.78,21.45%,02/20/20
LL,9.69,Call,10.00,02/21/20,1,0.30,0.32,0.35,0.35,2955,784,3.77,238.16%,02/20/20
GRUB,58.29,Call,57.00,02/28/20,8,2.45,2.55,2.65,2.30,531,142,3.74,45.70%,02/20/20
AMKR,12.99,Call,13.00,02/21/20,1,0.10,0.13,0.15,0.15,1002,270,3.71,56.98%,02/20/20
PFE,35.85,Call,36.00,02/28/20,8,0.30,0.31,0.31,0.31,677,183,3.7,17.60%,02/20/20
MS,53.75,Call,56.00,03/06/20,15,0.27,0.3,0.33,0.29,644,175,3.68,23.48%,02/20/20
HTZ,20.29,Call,22.00,04/17/20,57,0.90,0.98,1.05,1.05,561,153,3.67,52.70%,02/20/20
SAP,138.43,Put,115.00,09/18/20,211,1.65,1.83,2.00,1.75,674,184,3.66,24.54%,02/20/20
FSLR,51.1,Call,60.00,02/28/20,8,2.81,2.96,3.10,2.84,776,212,3.66,193.41%,02/20/20
PLUG,5.51,Put,3.00,01/15/21,330,0.41,0.44,0.46,0.45,2632,719,3.66,90.62%,02/20/20
V,211.45,Call,220.00,03/13/20,22,1.22,1.34,1.45,1.22,875,240,3.65,19.41%,02/20/20
HSBC,36.17,Call,36.50,02/21/20,1,0.02,0.08,0.14,0.11,1290,353,3.65,31.51%,02/20/20
BLDP,12.78,Put,14.00,02/21/20,1,1.00,1.23,1.45,1.05,630,173,3.64,0.00%,02/20/20
TSLA,899.41,Put,870.00,02/21/20,1,1.89,2,2.10,1.99,7212,1993,3.62,59.33%,02/20/20
RMTI,3.21,Call,5.00,05/15/20,85,0.20,0.28,0.35,0.25,548,152,3.61,112.18%,02/20/20
TSLA,899.41,Put,530.00,04/17/20,57,5.95,6.78,7.60,6.65,600,166,3.61,88.47%,02/20/20
ROKU,124.08,Call,123.00,02/21/20,1,2.20,2.3,2.39,2.29,795,220,3.61,65.57%,02/20/20
CCI,166.99,Call,170.00,02/21/20,1,0.05,0.15,0.25,0.15,656,182,3.6,28.92%,02/20/20
EDU,137.66,Put,130.00,03/20/20,29,2.35,2.5,2.65,2.50,818,227,3.6,37.07%,02/20/20
KL,34.79,Call,30.00,02/21/20,1,3.90,4.5,5.10,4.90,851,237,3.59,195.31%,02/20/20
CPRT,97.3,Call,100.00,12/18/20,302,10.50,10.65,10.80,10.60,1009,283,3.57,31.46%,02/20/20
BLDP,12.78,Call,15.00,03/20/20,29,0.65,0.68,0.70,0.65,2502,700,3.57,96.56%,02/20/20
VIAC,29.29,Call,30.00,03/20/20,29,1.00,1.07,1.14,1.00,7351,2060,3.57,39.19%,02/20/20
AAPL,319.6,Call,322.50,02/21/20,1,0.59,0.61,0.63,0.61,37126,10407,3.57,24.92%,02/20/20
BYND,120.58,Call,126.00,02/21/20,1,0.32,0.35,0.38,0.35,2304,648,3.56,77.15%,02/20/20
LL,9.69,Call,15.00,01/15/21,330,1.25,1.8,2.35,2.00,2124,600,3.54,91.02%,02/20/20
SIX,31.89,Call,35.00,03/20/20,29,0.35,0.43,0.50,0.40,1260,357,3.53,38.38%,02/20/20
ZEN,88.3,Put,90.00,02/21/20,1,1.60,1.78,1.95,0.65,711,204,3.49,0.00%,02/20/20
SPCE,37.26,Put,34.00,02/21/20,1,0.90,1,1.10,1.00,7397,2126,3.48,305.30%,02/20/20
GRUB,58.29,Call,60.00,02/28/20,8,1.05,1.13,1.20,1.15,622,180,3.46,53.64%,02/20/20
SPCE,37.26,Call,40.00,04/17/20,57,7.00,7.55,8.10,7.70,4117,1195,3.45,149.35%,02/20/20
KMI,22.24,Call,22.50,02/28/20,8,0.12,0.13,0.13,0.15,548,160,3.43,19.37%,02/20/20
MS,53.75,Put,53.50,02/21/20,1,0.20,0.23,0.26,0.20,1417,414,3.42,27.70%,02/20/20
NVDA,308.7,Call,310.00,02/21/20,1,2.42,2.5,2.57,2.42,13296,3889,3.42,46.73%,02/20/20
FDX,164.91,Put,162.50,02/21/20,1,0.23,0.29,0.35,0.30,556,163,3.41,32.66%,02/20/20
AMD,57.27,Call,59.00,02/21/20,1,0.10,0.11,0.11,0.10,18646,5467,3.41,50.41%,02/20/20
SPCE,37.26,Call,38.00,02/21/20,1,1.40,1.53,1.65,1.45,10482,3083,3.4,228.57%,02/20/20
