Date Inserted,Symbol,Price,Type,Strike,Exp Date,DTE,Bid,Midpoint,Ask,Last,Volume,Open Int,Vol/OI,IV,Time
2020-03-09,CCL,21.74,Put,16.0,2020-03-20,11.0,0.9,0.95,1.0,0.8,10526.0,205.0,51.35,215.46,00:00
2020-03-09,TRIP,20.09,Call,23.0,2020-03-20,11.0,0.25,0.43,0.6,0.45,10257.0,226.0,45.38,98.54,00:00
2020-03-09,CRM,151.21,Call,170.0,2020-03-13,4.0,0.05,0.13,0.21,0.13,8574.0,201.0,42.66,60.62,00:00
2020-03-09,PBR,7.26,Call,10.0,2020-04-17,39.0,0.24,0.37,0.49,0.31,21403.0,523.0,40.92,109.74,00:00
2020-03-09,AAPL,266.17,Call,272.5,2020-03-13,4.0,6.45,6.8,7.15,7.05,6819.0,199.0,34.27,87.87,00:00
2020-03-09,BAC,21.93,Put,21.0,2020-03-13,4.0,0.92,0.95,0.97,0.95,4049.0,121.0,33.46,152.58,00:00
2020-03-09,HES,32.98,Put,37.5,2020-03-20,11.0,5.65,6.38,7.1,7.05,4090.0,125.0,32.72,182.89,00:00
2020-03-09,VSLR,9.41,Put,8.0,2020-04-17,39.0,0.45,0.65,0.85,0.75,5330.0,164.0,32.5,119.35,00:00
2020-03-09,KMI,16.1,Put,16.0,2020-09-18,193.0,2.68,2.77,2.85,2.65,3703.0,115.0,32.2,59.76,00:00
2020-03-09,CERN,70.26,Put,65.0,2020-04-17,39.0,1.85,2.1,2.35,1.9,4000.0,126.0,31.75,45.68,00:00
2020-03-09,LYV,47.26,Put,40.0,2020-07-17,130.0,6.1,6.15,6.2,6.2,3936.0,131.0,30.05,92.62,00:00
2020-03-09,UBER,28.24,Call,31.0,2020-04-17,39.0,1.76,1.91,2.06,1.91,3892.0,130.0,29.94,80.09,16:14
2020-03-09,BAC,21.93,Call,25.0,2020-03-13,4.0,0.11,0.12,0.13,0.13,5379.0,183.0,29.39,101.37,00:00
2020-03-09,CGC,13.22,Put,16.5,2020-03-20,11.0,3.3,3.93,4.55,3.7,4306.0,147.0,29.29,150.74,00:00
2020-03-09,AAPL,266.17,Put,262.5,2020-03-13,4.0,8.15,8.5,8.85,8.15,3523.0,130.0,27.1,89.65,00:00
2020-03-09,TSLA,608.24,Call,650.0,2020-03-13,4.0,15.0,15.73,16.45,15.45,4607.0,170.0,27.1,122.2,16:15
2020-03-09,SLB,17.31,Call,20.0,2021-01-15,312.0,2.95,3.1,3.25,3.04,12571.0,470.0,26.75,61.75,16:14
2020-03-09,KL,32.9,Call,40.0,2020-10-16,221.0,2.45,2.88,3.3,3.35,2992.0,114.0,26.25,55.27,00:00
2020-03-09,CCL,21.74,Put,22.0,2020-03-13,4.0,1.6,1.68,1.75,1.7,3506.0,136.0,25.78,171.94,00:00
2020-03-09,BAC,21.93,Call,24.0,2020-04-17,39.0,1.1,1.12,1.14,1.13,8318.0,327.0,25.44,66.49,00:00
2020-03-09,DLTR,83.51,Call,87.0,2020-03-20,11.0,1.4,1.65,1.9,1.7,2527.0,102.0,24.77,53.04,00:00
2020-03-09,BAC,21.93,Call,23.5,2020-03-13,4.0,0.38,0.41,0.43,0.42,2996.0,121.0,24.76,107.33,00:00
2020-03-09,F,5.9,Put,5.0,2020-03-20,11.0,0.09,0.1,0.1,0.1,64405.0,2639.0,24.41,106.07,00:00
2020-03-09,TSLA,608.24,Call,720.0,2020-03-13,4.0,3.2,3.45,3.7,3.4,3246.0,135.0,24.04,119.49,16:14
