Date Inserted,Symbol,Price,Type,Strike,Exp Date,DTE,Bid,Midpoint,Ask,Last,Volume,Open Int,Vol/OI,IV,Time
2020-03-16,CZR,6.08,Put,6.5,2020-03-27,11.0,1.3,1.44,1.57,1.43,5315.0,153.0,34.74,280.71,16:08
2020-03-16,M,6.71,Put,9.0,2020-08-21,158.0,3.65,3.7,3.75,3.5,15180.0,443.0,34.27,110.67,00:00
2020-03-16,CZR,6.08,Put,4.5,2020-03-27,11.0,0.53,0.55,0.57,0.55,6210.0,184.0,33.75,327.73,16:13
2020-03-16,BA,129.61,Put,100.0,2021-01-15,305.0,24.55,25.5,26.45,25.25,4833.0,145.0,33.33,96.73,00:00
2020-03-16,CZR,6.08,Put,5.5,2020-03-27,11.0,0.84,0.89,0.94,0.75,17758.0,544.0,32.64,255.42,16:14
2020-03-16,TNET,41.05,Put,35.0,2020-06-19,95.0,3.7,4.8,5.9,4.0,3524.0,111.0,31.75,86.88,00:00
2020-03-16,DIS,95.01,Put,65.0,2020-03-27,11.0,1.0,1.12,1.23,1.2,7646.0,247.0,30.96,175.19,00:00
2020-03-16,GE,6.66,Call,6.0,2020-03-20,4.0,0.79,0.92,1.05,0.95,3650.0,119.0,30.67,211.85,00:00
2020-03-16,XOM,34.49,Put,32.5,2020-03-20,4.0,1.01,1.16,1.3,1.1,7850.0,256.0,30.66,138.6,00:00
2020-03-16,BBBY,6.09,Put,5.0,2020-04-17,32.0,0.55,0.7,0.85,0.78,11651.0,384.0,30.34,194.67,16:12
2020-03-16,CSCO,34.12,Put,37.0,2020-03-20,4.0,3.0,3.63,4.25,2.14,10619.0,360.0,29.5,0.0,15:46
2020-03-16,BA,129.61,Put,100.0,2020-03-20,4.0,3.4,3.55,3.7,3.54,4419.0,152.0,29.07,283.78,00:00
2020-03-16,UNM,12.45,Put,12.5,2020-09-18,186.0,3.1,3.55,4.0,3.1,5583.0,197.0,28.34,89.81,00:00
2020-03-16,WYNN,54.8,Put,40.0,2020-04-17,32.0,4.35,5.82,7.3,6.35,2919.0,108.0,27.03,227.4,16:12
2020-03-16,CSCO,34.12,Call,39.0,2020-03-27,11.0,0.25,0.33,0.4,0.5,4240.0,161.0,26.34,82.78,16:06
2020-03-16,DAL,35.81,Call,35.0,2020-03-20,4.0,3.15,3.72,4.3,3.5,5347.0,220.0,24.3,208.39,00:00
2020-03-16,ERI,13.78,Call,17.5,2020-04-17,32.0,2.15,2.68,3.2,3.18,5023.0,216.0,23.25,268.32,14:29
