Symbol,Price,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Time
ULTA,268.84,Call,280.00,03/06/20,2,0.40,0.58,0.75,0.65,776,301,2.58,48.82%,03/04/20
HES,57,Call,60.00,03/06/20,2,0.26,0.33,0.39,0.39,801,311,2.58,81.60%,03/04/20
MGM,23.3,Put,23.50,03/06/20,2,0.65,0.7,0.75,0.67,2228,870,2.56,81.86%,03/04/20
MU,55.29,Put,53.00,03/06/20,2,0.45,0.48,0.50,0.47,2744,1072,2.56,81.95%,03/04/20
MRK,82.97,Put,82.00,03/06/20,2,0.64,0.79,0.93,0.75,618,242,2.55,48.23%,03/04/20
QURE,53.63,Put,55.00,07/17/20,135,8.60,9.95,11.30,7.70,900,353,2.55,54.85%,03/04/20
AMZN,1975.83,Put,1865.00,03/06/20,2,1.51,2.05,2.59,2.40,514,202,2.54,53.30%,03/04/20
AUPH,18.52,Put,18.00,03/20/20,16,0.90,0.98,1.05,0.95,1090,429,2.54,78.65%,03/04/20
HTZ,11.45,Call,15.00,01/15/21,317,1.00,1.68,2.35,1.60,2326,916,2.54,62.18%,03/04/20
BA,283.12,Call,292.50,03/06/20,2,1.00,1.26,1.51,1.12,849,335,2.53,50.12%,03/04/20
BAC,28.39,Call,29.50,03/20/20,16,0.32,0.33,0.34,0.33,6221,2466,2.52,31.14%,03/04/20
TSLA,749.5,Call,760.00,03/13/20,9,34.00,35,36.00,35.50,645,257,2.51,85.51%,03/04/20
AMZN,1975.83,Put,1940.00,03/06/20,2,9.30,10.08,10.85,10.75,732,292,2.51,42.70%,03/04/20
BA,283.12,Call,290.00,03/06/20,2,1.38,1.59,1.79,1.75,2369,949,2.5,51.34%,03/04/20
M,12.66,Put,12.00,03/06/20,2,0.05,0.08,0.12,0.10,5842,2341,2.5,90.83%,03/04/20
VALE,10.56,Put,10.00,03/13/20,9,0.13,0.15,0.16,0.18,819,329,2.49,62.23%,03/04/20
AMZN,1975.83,Put,1890.00,03/06/20,2,2.87,3.36,3.85,3.55,672,273,2.46,48.36%,03/04/20
TSLA,749.5,Call,775.00,03/06/20,2,8.35,8.63,8.90,8.80,2254,915,2.46,83.76%,03/04/20
SNAP,13.63,Put,13.00,03/06/20,2,0.09,0.1,0.11,0.11,1514,617,2.45,85.29%,03/04/20
MEET,6.82,Put,5.00,03/20/20,16,0.05,0.08,0.10,0.10,2040,841,2.43,130.23%,03/04/20
MMM,153.98,Call,150.00,03/06/20,2,4.40,4.58,4.75,4.50,976,405,2.41,41.43%,03/04/20
OPK,1.66,Call,2.00,03/13/20,9,0.05,0.08,0.10,0.10,504,210,2.4,203.04%,03/04/20
AMZN,1975.83,Call,1945.00,03/06/20,2,38.95,40.88,42.80,42.00,540,225,2.4,40.23%,03/04/20
TWTR,36,Put,35.00,03/13/20,9,0.66,0.69,0.72,0.70,1578,657,2.4,51.10%,03/04/20
AAPL,302.74,Call,297.50,03/13/20,9,10.80,11,11.20,11.00,2531,1056,2.4,42.76%,03/04/20
GM,31.53,Call,32.00,03/13/20,9,0.40,0.41,0.41,0.40,664,278,2.39,30.21%,03/04/20
TSLA,749.5,Put,755.00,03/06/20,2,20.15,22,23.85,21.70,1189,498,2.39,84.92%,03/04/20
FB,191.76,Call,197.50,03/06/20,2,0.16,0.27,0.38,0.40,7060,2960,2.39,37.45%,03/04/20
HTZ,11.45,Put,11.00,07/17/20,135,1.70,1.78,1.85,1.80,2345,986,2.38,76.13%,03/04/20
DD,44.16,Call,50.00,06/19/20,107,1.30,1.35,1.40,1.23,641,271,2.37,32.62%,03/04/20
NVDA,284.51,Call,300.00,04/17/20,44,12.30,12.53,12.75,12.50,9078,3852,2.36,47.11%,03/04/20
MAS,45.19,Call,48.00,04/17/20,44,0.70,0.8,0.90,0.65,500,213,2.35,25.87%,03/04/20
DIS,119.18,Put,118.00,03/13/20,9,2.06,2.14,2.21,2.13,677,291,2.33,36.36%,03/04/20
UNH,289.42,Call,290.00,03/06/20,2,3.85,4.18,4.50,4.50,1234,530,2.33,55.78%,03/04/20
DRI,95.06,Put,70.00,07/17/20,135,1.75,1.88,2.00,1.95,887,382,2.32,50.06%,03/04/20
DIS,119.18,Call,220.00,09/18/20,198,0.10,0.12,0.13,0.11,4006,1730,2.32,34.18%,03/04/20
BYND,101.89,Call,101.00,03/13/20,9,4.60,4.78,4.95,4.70,713,310,2.3,66.41%,03/04/20
TSLA,749.5,Put,705.00,03/06/20,2,5.40,5.5,5.60,5.60,1192,518,2.3,96.33%,03/04/20
DLTR,78.91,Put,80.00,03/06/20,2,0.85,1.35,1.85,1.85,1049,458,2.29,52.59%,03/04/20
MSFT,170.55,Put,175.00,12/18/20,289,19.00,19.73,20.45,21.35,512,226,2.27,33.37%,03/04/20
INO,8.02,Call,9.00,03/20/20,16,1.55,1.65,1.75,1.60,4458,1960,2.27,293.38%,03/04/20
SPCE,23.76,Put,19.00,03/13/20,9,0.55,0.6,0.65,0.70,530,235,2.26,177.16%,03/04/20
NEM,51,Call,52.00,03/06/20,2,0.30,0.61,0.91,0.31,656,290,2.26,45.87%,03/04/20
LYFT,40.27,Call,41.00,03/06/20,2,0.58,0.64,0.69,0.55,786,348,2.26,72.10%,03/04/20
TSLA,749.5,Put,725.00,03/06/20,2,9.00,9.88,10.75,10.20,2662,1180,2.26,92.56%,03/04/20
HTZ,11.45,Call,13.00,04/17/20,44,0.50,0.58,0.65,0.55,681,302,2.25,68.57%,03/04/20
GM,31.53,Call,31.00,03/13/20,9,0.79,0.87,0.94,0.83,1103,491,2.25,26.23%,03/04/20
BAC,28.39,Call,28.50,03/06/20,2,0.26,0.27,0.28,0.27,11433,5093,2.24,38.20%,03/04/20
NFLX,383.79,Call,400.00,03/06/20,2,1.11,1.13,1.15,1.11,11609,5187,2.24,52.27%,03/04/20
AAL,18.53,Call,20.00,03/27/20,23,1.00,1.1,1.20,1.00,578,259,2.23,84.35%,03/04/20
UNH,289.42,Call,287.50,03/06/20,2,4.95,5.65,6.35,5.50,604,271,2.23,52.36%,03/04/20
SQ,79.26,Call,78.50,03/06/20,2,1.70,1.83,1.95,1.88,809,363,2.23,62.88%,03/04/20
TSLA,749.5,Put,710.00,03/06/20,2,6.00,6.28,6.55,6.00,1728,774,2.23,91.95%,03/04/20
INO,8.02,Put,6.00,03/20/20,16,0.90,0.98,1.05,1.00,1788,802,2.23,322.13%,03/04/20
USB,46.66,Call,47.50,04/17/20,44,1.30,1.34,1.37,1.38,611,275,2.22,26.52%,03/04/20
WEN,20.05,Call,20.00,04/17/20,44,0.95,1.08,1.20,1.00,625,284,2.2,34.46%,03/04/20
UBER,34.53,Put,33.50,03/06/20,2,0.25,0.35,0.45,0.40,1845,839,2.2,81.10%,03/04/20
KHC,26.45,Call,26.00,03/20/20,16,0.75,0.83,0.90,0.65,2113,960,2.2,16.85%,03/04/20
AMD,50.11,Put,42.00,03/27/20,23,0.97,1.03,1.09,1.02,3098,1411,2.2,82.29%,03/04/20
ROKU,109.61,Put,100.00,03/06/20,2,0.44,0.46,0.48,0.40,9021,4093,2.2,100.04%,03/04/20
TSLA,749.5,Call,750.00,03/06/20,2,17.90,18.33,18.75,18.50,11232,5099,2.2,84.54%,03/04/20
TWTR,36,Call,36.50,03/06/20,2,0.36,0.38,0.39,0.37,3497,1596,2.19,54.66%,03/04/20
BA,283.12,Call,282.50,03/06/20,2,4.55,4.93,5.30,4.80,540,249,2.17,53.52%,03/04/20
WFC,41.4,Call,41.50,03/06/20,2,0.41,0.54,0.66,0.48,603,278,2.17,43.03%,03/04/20
AAL,18.53,Call,20.00,03/06/20,2,0.16,0.18,0.19,0.18,3793,1746,2.17,118.69%,03/04/20
AAPL,302.74,Put,292.50,03/13/20,9,4.05,4.15,4.25,4.30,4396,2024,2.17,45.58%,03/04/20
CLX,172.52,Call,175.00,03/13/20,9,1.95,2.38,2.80,2.80,589,273,2.16,35.71%,03/04/20
BA,283.12,Call,285.00,03/06/20,2,3.05,3.4,3.75,3.50,1116,517,2.16,52.03%,03/04/20
MA,302.36,Put,170.00,04/17/20,44,0.18,0.21,0.23,0.19,568,266,2.14,71.57%,03/04/20
AMZN,1975.83,Call,1940.00,03/06/20,2,42.15,45.53,48.90,45.55,1037,485,2.14,40.20%,03/04/20
DB,8.2,Call,8.50,03/20/20,16,0.07,0.18,0.29,0.25,1057,494,2.14,54.38%,03/04/20
UBER,34.53,Call,35.50,03/06/20,2,0.23,0.28,0.32,0.27,1534,723,2.12,61.97%,03/04/20
UBER,34.53,Call,35.00,03/06/20,2,0.48,0.48,0.48,0.43,6349,3003,2.11,61.99%,03/04/20
EBAY,38.49,Call,42.00,04/17/20,44,0.31,0.36,0.40,0.32,610,290,2.1,25.57%,03/04/20
BUD,57.81,Call,60.00,09/18/20,198,3.15,3.45,3.75,3.40,732,349,2.1,24.25%,03/04/20
IIPR,98.13,Put,80.00,03/20/20,16,0.55,0.7,0.85,0.80,1111,530,2.1,80.27%,03/04/20
BUD,57.81,Put,50.00,01/15/21,317,2.57,2.96,3.35,3.65,1109,530,2.09,35.99%,03/04/20
NVDA,284.51,Put,275.00,03/06/20,2,2.00,2.3,2.59,2.26,1869,900,2.08,70.57%,03/04/20
BAC,28.39,Call,26.00,05/15/20,72,3.15,3.18,3.20,3.15,2169,1041,2.08,33.73%,03/04/20
EXPE,97.14,Call,105.00,06/19/20,107,6.10,6.4,6.70,6.10,558,269,2.07,42.90%,03/04/20
MRVL,22.59,Call,23.00,03/06/20,2,0.45,0.47,0.49,0.49,1694,823,2.06,100.22%,03/04/20
JD,43.91,Put,44.00,03/06/20,2,0.65,0.73,0.80,0.78,731,357,2.05,56.72%,03/04/20
AAPL,302.74,Call,300.00,03/06/20,2,5.70,5.83,5.95,5.85,39592,19340,2.05,48.61%,03/04/20
AMZN,1975.83,Call,2020.00,03/06/20,2,3.80,4.53,5.25,4.80,1711,840,2.04,32.77%,03/04/20
BLMN,18.06,Call,20.00,04/17/20,44,0.60,0.68,0.75,0.65,1273,628,2.03,53.27%,03/04/20
ZNGA,7.23,Call,6.50,03/06/20,2,0.55,0.67,0.78,0.69,1388,684,2.03,0.00%,03/04/20
XOM,52.42,Put,48.00,03/06/20,2,0.07,0.18,0.28,0.12,2072,1023,2.03,85.84%,03/04/20
TSLA,749.5,Put,740.00,03/06/20,2,13.10,14.05,15.00,14.90,3528,1734,2.03,87.81%,03/04/20
AAPL,302.74,Call,297.50,03/06/20,2,7.25,7.6,7.95,7.75,12564,6174,2.03,52.47%,03/04/20
DFS,66.69,Call,70.00,04/17/20,44,1.10,1.18,1.25,1.00,1168,578,2.02,23.66%,03/04/20
MSFT,170.55,Call,172.50,03/13/20,9,3.10,3.2,3.30,3.10,4287,2120,2.02,36.95%,03/04/20
UNH,289.42,Call,297.50,03/06/20,2,1.05,1.23,1.42,1.39,522,260,2.01,49.15%,03/04/20
JPM,119.85,Call,119.00,03/20/20,16,3.75,3.88,4.00,4.05,1006,501,2.01,35.73%,03/04/20
CSCO,41.39,Call,43.00,03/20/20,16,0.40,0.43,0.46,0.42,2175,1080,2.01,28.99%,03/04/20
XOM,52.42,Call,53.00,03/06/20,2,0.40,0.54,0.68,0.57,2810,1395,2.01,53.07%,03/04/20
INO,8.02,Call,11.00,05/15/20,72,2.25,2.38,2.50,2.35,867,433,2,227.08%,03/04/20
FEYE,13.89,Call,14.00,03/20/20,16,0.57,0.61,0.65,0.57,11040,5546,1.99,53.16%,03/04/20
TSLA,749.5,Call,782.50,03/06/20,2,6.25,6.68,7.10,7.00,1336,674,1.98,84.56%,03/04/20
AAPL,302.74,Call,302.50,03/06/20,2,3.95,4.15,4.35,4.20,14995,7571,1.98,45.49%,03/04/20
AMZN,1975.83,Call,1975.00,03/06/20,2,19.55,21.75,23.95,23.00,631,321,1.97,38.56%,03/04/20
AMZN,1975.83,Put,1920.00,03/06/20,2,6.00,6.68,7.35,6.50,1713,876,1.96,43.81%,03/04/20
BAC,28.39,Call,28.00,03/13/20,9,0.83,0.85,0.86,0.82,2567,1309,1.96,33.86%,03/04/20
AG,8.08,Call,10.00,10/16/20,226,0.80,0.85,0.90,0.85,500,256,1.95,57.26%,03/04/20
NVDA,284.51,Put,265.00,03/13/20,9,3.25,3.63,4.00,3.90,691,354,1.95,64.25%,03/04/20
QGEN,41.44,Call,43.00,04/17/20,44,0.10,0.15,0.20,0.15,754,387,1.95,10.57%,03/04/20
WORK,27.8,Call,25.00,03/06/20,2,2.60,2.78,2.95,2.60,904,464,1.95,0.00%,03/04/20
VZ,58.12,Call,58.50,03/06/20,2,0.00,0.21,0.42,0.40,1366,702,1.95,32.97%,03/04/20
AAPL,302.74,Put,302.50,03/06/20,2,3.80,3.88,3.95,3.85,2384,1220,1.95,44.57%,03/04/20
TRGP,33.96,Put,26.00,07/17/20,135,0.75,0.88,1.00,1.15,500,258,1.94,55.07%,03/04/20
LK,40.73,Put,40.00,03/06/20,2,0.75,0.8,0.85,0.90,1309,676,1.94,103.41%,03/04/20
ROKU,109.61,Call,107.00,03/06/20,2,2.99,3.7,4.40,3.75,520,269,1.93,68.67%,03/04/20
BAC,28.39,Call,29.00,03/13/20,9,0.33,0.35,0.36,0.35,2120,1099,1.93,33.52%,03/04/20
AAPL,302.74,Put,290.00,03/06/20,2,1.05,1.1,1.14,1.08,18112,9386,1.93,58.52%,03/04/20
BYND,101.89,Call,98.00,03/06/20,2,4.65,4.83,5.00,4.70,508,265,1.92,75.54%,03/04/20
AMZN,1975.83,Call,1935.00,03/06/20,2,45.85,48.2,50.55,49.00,587,305,1.92,39.64%,03/04/20
COST,320.74,Call,340.00,03/13/20,9,1.33,1.74,2.15,2.00,630,328,1.92,40.00%,03/04/20
NVDA,284.51,Call,277.50,03/06/20,2,9.70,10.33,10.95,9.85,1370,714,1.92,68.09%,03/04/20
BRFS,5.86,Call,7.50,06/19/20,107,0.10,0.13,0.15,0.15,1638,851,1.92,46.65%,03/04/20
BYND,101.89,Call,101.00,03/06/20,2,2.75,2.8,2.85,2.75,811,424,1.91,75.86%,03/04/20
CRWD,57.2,Call,62.00,03/13/20,9,0.55,0.68,0.80,0.70,1008,528,1.91,63.20%,03/04/20
BA,283.12,Call,280.00,03/06/20,2,5.60,6.18,6.75,6.50,1937,1017,1.9,57.29%,03/04/20
INO,8.02,Call,11.00,03/20/20,16,1.10,1.13,1.15,1.20,4175,2201,1.9,309.96%,03/04/20
ABBV,91.75,Put,97.00,03/20/20,16,4.85,5.53,6.20,7.25,900,477,1.89,52.80%,03/04/20
C,67.39,Call,68.50,03/06/20,2,0.39,0.44,0.49,0.47,803,426,1.88,45.77%,03/04/20
BABA,211.96,Put,230.00,04/17/20,44,19.95,20.3,20.65,21.20,1777,945,1.88,32.94%,03/04/20
WFC,41.4,Call,42.00,03/06/20,2,0.19,0.25,0.31,0.26,2931,1555,1.88,40.84%,03/04/20
INTC,58.68,Call,58.00,03/13/20,9,1.58,1.73,1.89,1.50,545,293,1.86,30.46%,03/04/20
IMGN,4.66,Call,8.00,07/17/20,135,0.30,0.43,0.55,0.40,559,301,1.86,102.48%,03/04/20
BYND,101.89,Call,105.00,03/06/20,2,1.09,1.1,1.10,1.04,1097,591,1.86,74.00%,03/04/20
BAC,28.39,Call,29.50,03/13/20,9,0.18,0.19,0.20,0.20,1564,841,1.86,32.80%,03/04/20
GIS,54.17,Call,62.50,01/15/21,317,0.74,1.65,2.56,0.66,639,346,1.85,14.11%,03/04/20
JD,43.91,Call,44.50,03/06/20,2,0.31,0.39,0.46,0.40,1207,653,1.85,49.91%,03/04/20
CRSP,53.26,Call,55.00,04/17/20,44,3.80,4.55,5.30,4.80,601,326,1.84,74.67%,03/04/20
BUD,57.81,Call,60.00,04/17/20,44,1.44,1.67,1.89,1.45,1060,575,1.84,28.73%,03/04/20
PBR,12.33,Call,12.50,03/13/20,9,0.30,0.32,0.35,0.38,566,310,1.83,58.89%,03/04/20
SHAK,56.2,Put,52.50,04/17/20,44,2.20,2.35,2.50,2.75,729,398,1.83,58.54%,03/04/20
TSLA,749.5,Put,680.00,03/06/20,2,2.85,2.93,3.00,2.85,2843,1553,1.83,105.66%,03/04/20
PINS,19.8,Put,18.50,03/20/20,16,0.45,0.53,0.60,0.50,1007,553,1.82,64.22%,03/04/20
ROKU,109.61,Put,99.00,03/06/20,2,0.33,0.38,0.43,0.44,520,288,1.81,110.88%,03/04/20
CSX,72,Call,72.50,03/20/20,16,1.62,1.72,1.81,1.71,553,305,1.81,31.92%,03/04/20
AMZN,1975.83,Call,1955.00,03/06/20,2,31.95,33.68,35.40,33.15,625,346,1.81,36.17%,03/04/20
CSX,72,Call,90.00,01/15/21,317,1.10,1.23,1.35,1.17,682,376,1.81,21.16%,03/04/20
AXP,115.7,Call,115.00,03/06/20,2,1.83,2.14,2.45,1.93,921,508,1.81,45.47%,03/04/20
SDC,8.19,Call,8.50,03/20/20,16,0.45,0.53,0.60,0.45,1102,610,1.81,84.72%,03/04/20
MRK,82.97,Call,80.00,09/18/20,198,6.55,6.68,6.80,5.30,1000,556,1.8,13.06%,03/04/20
AAPL,302.74,Put,292.50,03/06/20,2,1.36,1.39,1.42,1.38,9199,5119,1.8,55.68%,03/04/20
TSLA,749.5,Call,865.00,03/06/20,2,0.89,1.13,1.36,1.04,530,296,1.79,110.08%,03/04/20
LB,24.35,Call,24.00,03/06/20,2,0.45,0.6,0.75,0.60,700,391,1.79,55.96%,03/04/20
BP,33.14,Put,25.00,01/15/21,317,0.80,1.04,1.27,0.90,2712,1518,1.79,34.80%,03/04/20
GILD,76.01,Put,75.00,04/17/20,44,3.95,4.35,4.75,4.40,735,413,1.78,47.52%,03/04/20
DIS,119.18,Call,117.00,03/06/20,2,2.73,2.94,3.15,2.74,1181,663,1.78,39.46%,03/04/20
TSLA,749.5,Call,790.00,03/06/20,2,5.50,5.55,5.60,5.60,4069,2291,1.78,85.82%,03/04/20
OPK,1.66,Call,1.50,03/06/20,2,0.15,0.18,0.20,0.15,539,305,1.77,0.00%,03/04/20
SNAP,13.63,Call,14.00,03/13/20,9,0.36,0.38,0.39,0.38,558,316,1.77,62.76%,03/04/20
TSM,57.08,Call,56.50,03/06/20,2,0.95,1.13,1.30,0.80,673,380,1.77,26.71%,03/04/20
AMD,50.11,Call,50.50,03/20/20,16,2.70,2.81,2.92,2.80,702,397,1.77,70.85%,03/04/20
ROKU,109.61,Put,102.00,03/06/20,2,0.60,0.67,0.73,0.69,1028,580,1.77,100.23%,03/04/20
GM,31.53,Call,30.50,03/06/20,2,0.25,0.68,1.10,1.05,568,323,1.76,28.96%,03/04/20
V,194.29,Call,190.00,03/13/20,9,6.75,7.13,7.50,7.00,637,362,1.76,37.24%,03/04/20
TWTR,36,Put,32.50,03/20/20,16,0.33,0.34,0.34,0.34,1498,850,1.76,51.84%,03/04/20
BYND,101.89,Call,100.00,03/06/20,2,3.40,3.43,3.45,3.40,2392,1358,1.76,78.12%,03/04/20
AAPL,302.74,Call,310.00,03/06/20,2,1.13,1.17,1.20,1.19,27354,15534,1.76,41.42%,03/04/20
AAPL,302.74,Put,272.50,03/13/20,9,1.14,1.39,1.64,1.66,550,314,1.75,58.75%,03/04/20
WYNN,105.66,Put,75.00,06/19/20,107,2.83,2.99,3.15,3.15,587,336,1.75,69.28%,03/04/20
INTC,58.68,Call,58.00,03/06/20,2,1.17,1.31,1.45,1.29,1760,1007,1.75,52.62%,03/04/20
TSLA,749.5,Call,760.00,03/06/20,2,13.60,13.8,14.00,13.85,5034,2876,1.75,83.48%,03/04/20
TSLA,749.5,Call,1110.00,05/15/20,72,23.80,25.15,26.50,25.00,1005,576,1.74,83.20%,03/04/20
TSLA,749.5,Put,690.00,03/06/20,2,3.60,3.75,3.90,3.75,2378,1365,1.74,102.02%,03/04/20
DIS,119.18,Put,110.00,03/06/20,2,0.05,0.08,0.10,0.10,14779,8502,1.74,63.92%,03/04/20
NVDA,284.51,Call,282.50,03/06/20,2,6.20,6.83,7.45,6.60,1529,887,1.72,65.97%,03/04/20
MU,55.29,Put,54.00,03/06/20,2,0.66,0.77,0.87,0.70,2296,1338,1.72,76.95%,03/04/20
BAC,28.39,Put,27.00,04/17/20,44,0.92,0.94,0.95,1.02,2327,1353,1.72,42.90%,03/04/20
FB,191.76,Call,190.00,03/13/20,9,5.00,5.13,5.25,4.85,1713,1004,1.71,32.30%,03/04/20
XLNX,83.43,Put,78.00,03/13/20,9,0.79,0.95,1.10,0.85,2063,1208,1.71,54.71%,03/04/20
MSFT,170.55,Call,175.00,03/06/20,2,0.50,0.54,0.58,0.55,19502,11424,1.71,40.12%,03/04/20
TWTR,36,Call,35.00,03/13/20,9,1.66,1.68,1.70,1.60,1163,686,1.7,45.57%,03/04/20
LK,40.73,Put,39.00,03/13/20,9,1.00,1.3,1.60,1.60,569,337,1.69,95.08%,03/04/20
TWTR,36,Call,37.50,03/13/20,9,0.44,0.46,0.48,0.43,696,413,1.69,43.56%,03/04/20
V,194.29,Call,197.50,03/06/20,2,0.61,0.86,1.11,1.00,1001,592,1.69,38.80%,03/04/20
SBUX,79.67,Put,78.00,03/06/20,2,0.56,0.73,0.89,0.70,719,428,1.68,59.26%,03/04/20
AMZN,1975.83,Call,1960.00,03/06/20,2,28.20,30,31.80,29.90,1216,727,1.67,36.02%,03/04/20
WFC,41.4,Call,42.00,03/20/20,16,0.69,0.79,0.90,0.81,616,372,1.66,30.76%,03/04/20
NVDA,284.51,Put,270.00,03/13/20,9,4.30,4.7,5.10,4.90,677,407,1.66,61.38%,03/04/20
ZM,116.8,Call,150.00,03/06/20,2,0.25,0.3,0.35,0.35,761,459,1.66,198.14%,03/04/20
ZM,116.8,Put,110.00,03/06/20,2,4.60,4.65,4.70,4.80,632,383,1.65,231.27%,03/04/20
DIS,119.18,Put,117.00,03/13/20,9,1.45,1.69,1.93,1.93,784,474,1.65,39.34%,03/04/20
Z,54.25,Call,50.00,03/20/20,16,5.40,5.5,5.60,5.50,883,538,1.64,65.81%,03/04/20
PENN,26.05,Put,24.00,03/20/20,16,0.80,0.88,0.95,0.85,1433,875,1.64,80.83%,03/04/20
GS,208.74,Put,205.00,03/06/20,2,1.37,2.01,2.65,1.70,632,387,1.63,53.01%,03/04/20
TSLA,749.5,Put,715.00,03/06/20,2,6.80,7.15,7.50,7.25,1176,720,1.63,92.29%,03/04/20
LUV,46.93,Call,50.00,05/15/20,72,2.55,2.63,2.70,2.60,1010,622,1.62,45.36%,03/04/20
AEO,12.87,Put,12.50,03/06/20,2,0.45,0.48,0.50,0.50,1026,632,1.62,178.81%,03/04/20
NFLX,383.79,Call,385.00,03/06/20,2,3.60,4.7,5.80,5.60,2685,1655,1.62,54.36%,03/04/20
GM,31.53,Put,30.00,04/17/20,44,1.01,1.05,1.09,1.10,648,402,1.61,41.94%,03/04/20
JD,43.91,Put,41.00,03/06/20,2,0.10,0.13,0.16,0.14,1186,738,1.61,77.92%,03/04/20
TGT,107.82,Call,110.00,03/06/20,2,0.25,0.33,0.40,0.36,5066,3153,1.61,35.08%,03/04/20
TSLA,749.5,Call,740.00,03/06/20,2,23.40,24.2,25.00,24.00,3661,2283,1.6,85.64%,03/04/20
TSLA,749.5,Put,750.00,03/06/20,2,18.25,19.13,20.00,19.10,3906,2437,1.6,85.31%,03/04/20
HPQ,21.6,Call,25.00,05/15/20,72,0.20,0.24,0.27,0.27,4496,2815,1.6,31.94%,03/04/20
MSFT,170.55,Call,167.50,03/13/20,9,4.05,5.4,6.75,6.25,1495,938,1.59,42.71%,03/04/20
DIS,119.18,Put,100.00,09/18/20,198,3.00,3.15,3.30,3.15,1535,966,1.59,31.96%,03/04/20
PRTY,1.85,Call,2.00,04/17/20,44,0.20,0.28,0.35,0.25,1896,1189,1.59,120.19%,03/04/20
NVDA,284.51,Call,275.00,03/06/20,2,11.45,11.83,12.20,11.75,2526,1585,1.59,69.89%,03/04/20
UNH,289.42,Put,295.00,03/06/20,2,6.95,7.5,8.05,8.00,686,435,1.58,54.61%,03/04/20
XOM,52.42,Call,55.50,03/20/20,16,0.56,0.6,0.63,0.44,729,462,1.58,33.14%,03/04/20
BAC,28.39,Call,35.00,08/21/20,170,0.24,0.26,0.28,0.25,7272,4596,1.58,23.48%,03/04/20
GILD,76.01,Put,80.00,04/17/20,44,7.20,8.2,9.20,7.80,570,364,1.57,52.72%,03/04/20
FB,191.76,Call,190.00,03/06/20,2,3.20,3.33,3.45,3.35,5092,3270,1.56,41.79%,03/04/20
CGC,17.75,Call,18.00,03/20/20,16,0.89,1.08,1.26,0.90,688,443,1.55,68.00%,03/04/20
NVDA,284.51,Call,287.50,03/06/20,2,3.85,4.03,4.20,4.05,1269,819,1.55,63.98%,03/04/20
GOOGL,1381.6,Call,1400.00,03/06/20,2,6.00,6.85,7.70,7.00,857,558,1.54,34.87%,03/04/20
AMZN,1975.83,Call,2000.00,03/06/20,2,8.70,9.77,10.85,9.80,5671,3677,1.54,33.20%,03/04/20
RAD,17.2,Call,17.00,03/06/20,2,0.71,0.78,0.85,0.76,783,512,1.53,129.62%,03/04/20
CHRW,70.79,Call,77.50,03/20/20,16,0.05,0.1,0.15,0.15,1565,1023,1.53,29.57%,03/04/20
TCOM,30.55,Put,24.00,06/19/20,107,0.55,0.78,1.00,0.65,506,332,1.52,48.20%,03/04/20
SLB,27.08,Call,27.50,03/20/20,16,0.90,0.96,1.02,0.92,541,356,1.52,48.67%,03/04/20
SHOP,512.23,Call,470.00,03/20/20,16,52.50,54.65,56.80,54.80,678,447,1.52,69.89%,03/04/20
NVDA,284.51,Call,280.00,03/06/20,2,7.25,7.98,8.70,7.85,4408,2905,1.52,63.29%,03/04/20
BABA,211.96,Put,130.00,04/17/20,44,0.11,0.13,0.15,0.12,546,362,1.51,60.90%,03/04/20
BMY,61.48,Call,63.00,03/06/20,2,0.19,0.22,0.25,0.19,674,445,1.51,38.21%,03/04/20
BAC,28.39,Put,22.00,06/19/20,107,0.43,0.45,0.48,0.53,1395,924,1.51,47.79%,03/04/20
CIEN,41.62,Call,43.00,03/06/20,2,1.40,1.44,1.48,1.40,652,436,1.5,161.28%,03/04/20
GS,208.74,Call,210.00,03/06/20,2,1.79,2.12,2.45,2.05,1078,718,1.5,42.44%,03/04/20
ROKU,109.61,Call,115.00,03/06/20,2,0.66,0.68,0.70,0.68,2168,1444,1.5,75.46%,03/04/20
INO,8.02,Call,10.00,03/20/20,16,1.35,1.38,1.40,1.35,5524,3676,1.5,297.97%,03/04/20
MS,45.24,Call,46.00,04/17/20,44,1.77,1.84,1.90,1.75,784,527,1.49,32.76%,03/04/20
UAL,59.47,Put,80.00,05/15/20,72,21.30,21.65,22.00,22.70,1585,1062,1.49,75.80%,03/04/20
IBM,134.22,Call,134.00,03/06/20,2,0.55,1.19,1.83,1.55,597,403,1.48,36.13%,03/04/20
SPLK,155.4,Call,160.00,03/06/20,2,4.40,4.7,5.00,4.80,598,404,1.48,147.18%,03/04/20
UNH,289.42,Call,285.00,03/06/20,2,6.55,7.35,8.15,8.40,642,434,1.48,69.73%,03/04/20
DIS,119.18,Call,118.00,03/06/20,2,2.03,2.3,2.58,2.30,1555,1050,1.48,46.72%,03/04/20
AMZN,1975.83,Call,1980.00,03/06/20,2,16.45,18.03,19.60,19.00,1702,1151,1.48,35.84%,03/04/20
CCL,32.46,Put,32.00,03/06/20,2,0.45,0.6,0.75,0.60,1475,1006,1.47,85.18%,03/04/20
NVDA,284.51,Put,280.00,03/06/20,2,3.70,3.83,3.95,3.95,1659,1127,1.47,71.33%,03/04/20
BBBY,9.97,Put,9.50,03/06/20,2,0.12,0.18,0.23,0.18,632,432,1.46,128.29%,03/04/20
